,prod_id,product_type,product_name,warehouses,price,profit_margin (%)
211,917,B,UUU,"[(7888, 7130), (7564, 5694), (6200, 9822), (7953, 6728), (8758, 7518), (5661, 8343), (5510, 5611)]",7367.6,35
212,286,S,PPP,"[(2975, 5263), (2805, 5039), (2666, 7736), (1266, 8995)]",17.41,50
213,201,G,VVV,"[(1429, 7150), (4328, 7279)]",85.65,47
214,363,C,AAA,"[(4730, 6888), (7451, 5134), (2894, 8986), (2183, 9478), (9721, 9077), (1784, 9879)]",5333.53,13
215,760,J,NNN,"[(6895, 7233), (2729, 9276), (1945, 6860), (8187, 6603), (2728, 9963), (6541, 8780), (4695, 5207), (6420, 5869), (7451, 8578), (4325, 6452)]",64.49,29
216,901,K,TTT,"[(7727, 6591), (4254, 9169)]",25.22,30
217,792,U,DDD,"[(2937, 6109), (1756, 9969), (6894, 5781), (6634, 5808)]",5.87,43
218,857,K,AAA,"[(9233, 6093), (7884, 5198), (2161, 5797), (2714, 6772), (3264, 5906), (2894, 9299), (8978, 8716), (4428, 6750), (9033, 6952), (4328, 6828)]",6.96,9
219,716,B,WWW,"[(4499, 9647), (8035, 5096), (1754, 6666)]",304.79,47
220,886,P,OOO,"[(5820, 7605), (1837, 7175), (9451, 6349), (9399, 9349)]",868.96,15
221,391,N,YYY,"[(7068, 9273), (7295, 5975), (3176, 6491), (7489, 6920), (6434, 6796)]",717.39,8
222,803,P,JJJ,"[(3427, 7381), (3525, 8371), (5569, 9251), (1266, 5356), (8327, 7649), (1045, 7345), (4319, 8189)]",179.55,13
223,223,N,OOO,"[(4956, 7432), (9304, 6812)]",80.19,36
224,604,J,CCC,"[(1443, 9978), (4607, 5843), (9596, 6266)]",199.61,22
225,222,E,ZZZ,"[(5842, 5051), (7282, 9663), (8365, 7124), (8354, 6498)]",911.18,14
226,990,E,UUU,"[(7483, 9289), (1443, 6304), (7248, 6937)]",7040.86,29
227,907,H,AAA,"[(7286, 7181), (5974, 8312), (5241, 5500), (9603, 8358), (8175, 9062), (7400, 5457), (5521, 8550)]",2.89,47
228,170,S,PPP,"[(7352, 9465)]",44.17,48
229,838,I,YYY,"[(1064, 9174), (6200, 8036), (1668, 8154), (9970, 9305), (2797, 8054), (1835, 6656), (3871, 9570)]",3.61,39
230,149,P,SSS,"[(2448, 8115), (6485, 5616), (6858, 5716), (2629, 8220), (4773, 6396), (9825, 9940), (9610, 9448), (3893, 6869), (7196, 9024)]",2129.22,35
231,268,Y,ZZZ,"[(3832, 7846), (9777, 7871), (2198, 5533), (3075, 5465), (4213, 9096)]",82.19,27
232,641,H,FFF,"[(9272, 9605), (7548, 6353), (9949, 8691), (9733, 8206), (4515, 5322), (2140, 5342), (8748, 8648), (4123, 8242)]",8884.77,17
233,380,U,UUU,"[(4262, 8053), (7117, 6110), (7618, 8194), (7685, 8616), (2805, 6074), (6869, 6956), (7634, 5935)]",68.62,38
234,343,M,XXX,"[(1245, 6645), (1817, 9984), (8488, 6041), (8950, 9313), (9509, 5990)]",6.11,47
235,445,Z,YYY,"[(3841, 6919), (4390, 7812), (6161, 7821), (7959, 9396), (1632, 9355), (5297, 6217), (2116, 7686), (9762, 8259)]",4890.8,20
236,437,A,GGG,"[(9926, 9468), (2414, 7286), (8812, 6150)]",3176.56,11
237,472,B,WWW,"[(3158, 8126), (6266, 8945)]",3.79,39
238,551,C,MMM,"[(2345, 7432), (8490, 6967), (8349, 5522), (9949, 8457), (7950, 9760)]",34.57,18
239,164,N,III,"[(6229, 9458)]",8.2,30
240,854,L,WWW,"[(5616, 9009), (1127, 5843), (7888, 9928), (4415, 8713), (2797, 9231)]",5.18,21
241,878,D,CCC,"[(1510, 9026), (3640, 9927), (4910, 9615), (1576, 8595), (7329, 8898)]",15.54,31
242,298,F,QQQ,"[(8169, 6463), (2843, 5015), (7722, 8389)]",702.3,9
243,977,Q,AAA,"[(3225, 8378), (1993, 5937)]",218.19,32
244,729,D,PPP,"[(3401, 5751), (6362, 9215), (1482, 9992), (7618, 9442), (1469, 6864), (7377, 6445), (4099, 8749), (6317, 7276), (5922, 6028), (4213, 8875)]",8.87,36
245,165,V,QQQ,"[(9565, 8177), (9596, 6948), (1565, 7424), (2140, 9639), (2877, 5686)]",9.63,47
246,755,F,III,"[(4254, 8284), (4427, 8168), (3535, 9431), (3108, 5474), (2737, 8611), (5456, 9983), (3452, 8579), (9563, 8417), (2855, 6199), (4374, 9594)]",7796.58,15
247,420,P,PPP,"[(2280, 8325), (7093, 8782), (3573, 7789), (1754, 8851), (3468, 8163)]",7320.42,8
248,836,X,NNN,"[(3609, 9693), (4650, 9367), (2683, 9996), (7329, 9329), (9926, 5802), (8084, 7385), (6641, 6798)]",838.97,13
249,964,N,GGG,"[(1328, 9705), (4956, 8773), (5569, 8628), (3692, 8250), (2299, 9539), (4041, 5870), (6869, 9369), (2108, 8534), (7727, 9508)]",5341.9,12
250,543,R,GGG,"[(5672, 6956), (5854, 9886)]",68.19,33
251,234,R,QQQ,"[(9030, 9477), (1258, 8803), (9975, 5141), (9454, 9935), (9625, 6911), (5596, 5628), (3613, 6097), (3673, 9566), (5616, 5179), (9167, 5246)]",263.28,37
252,777,R,HHH,"[(9781, 6822), (6482, 7393), (7339, 8311), (1169, 5866), (4197, 6679), (5303, 5093)]",3.38,12
253,776,K,LLL,"[(1442, 9876), (9752, 8904), (2843, 8505), (9582, 9378), (4445, 5029)]",68.21,39
254,211,U,FFF,"[(7888, 6993), (9733, 6687), (8488, 8958), (4571, 7271), (4499, 6854), (6722, 7716), (7158, 7255), (3406, 8671), (2632, 5371), (2231, 8384)]",2.7,42
255,239,I,RRR,"[(5418, 6860), (5030, 9621), (7845, 9570)]",17.55,26
256,191,B,QQQ,"[(8978, 7870)]",9.68,9
257,400,G,NNN,"[(1187, 5772)]",6.79,29
258,820,K,PPP,"[(4142, 7911), (2729, 8369), (8563, 5389), (7425, 7343), (4640, 8610)]",18.18,45
259,383,F,RRR,"[(6085, 5776), (6898, 8512), (9625, 5451), (3267, 7554), (6675, 6349), (1526, 6064), (1127, 5503), (4716, 8858), (9733, 8903), (5256, 8696)]",2.31,11
260,951,I,NNN,"[(4634, 5535), (7663, 8957), (9949, 7385), (6731, 7655), (1756, 5151)]",994.94,36
261,971,U,TTT,"[(6694, 6251), (4593, 8480), (3613, 6292), (8563, 8078), (8935, 7972), (6206, 6722), (9996, 9512), (9111, 7875), (7400, 8983)]",478.31,25
262,726,U,AAA,"[(4208, 8756)]",49.56,15
263,352,Q,YYY,"[(9759, 6601), (1935, 9779), (4431, 8681), (6898, 8372), (4254, 6293)]",77.8,36
264,705,J,SSS,"[(5236, 9727), (8096, 6753), (5383, 9964), (5299, 8057), (5672, 7400), (8812, 5557), (3412, 9923), (2728, 9562)]",49.69,48
265,579,J,TTT,"[(5418, 7518), (4210, 8528), (9610, 5646), (1226, 7249), (6641, 9442), (6198, 6968), (2066, 6222), (4733, 7332), (4406, 6054), (7808, 8142)]",8722.86,16
266,417,C,DDD,"[(3267, 9152), (7839, 6006)]",448.41,11
267,152,A,XXX,"[(4218, 5373), (7329, 6211)]",5.71,9
268,184,L,EEE,"[(6016, 9066), (9717, 7496), (7864, 7377), (1653, 8942), (6317, 7343), (9038, 6534), (1780, 6557), (5922, 5740), (8359, 6339)]",86.73,7
269,677,A,DDD,"[(8064, 5583), (2910, 6974), (7212, 5232), (2329, 8324), (6406, 8926), (6110, 5332)]",9045.91,33
270,176,M,PPP,"[(7334, 7158), (9451, 9473), (7466, 6344), (6770, 7822), (1992, 7586)]",531.2,29
271,354,J,TTT,"[(4876, 7603), (4963, 6716)]",8819.33,17
272,142,F,SSS,"[(6548, 9544), (1969, 7315), (7982, 9060), (1632, 7030), (3759, 7806), (7898, 8178), (9970, 5904)]",5346.63,32
273,986,A,YYY,"[(2231, 5457)]",7.26,36
274,972,K,AAA,"[(6635, 9909), (9996, 8319), (8907, 6100), (2238, 5536), (5325, 8051)]",1972.37,28
275,103,X,UUU,"[(4142, 6277), (8094, 7990), (9313, 6084), (2865, 8551), (9334, 9075), (3377, 5483)]",567.48,35
276,547,W,OOO,"[(9349, 6700)]",72.8,7
277,231,Q,BBB,"[(7282, 7838), (2506, 9026), (9722, 9682), (6853, 8465), (4604, 9027), (3652, 9587), (6349, 6066), (7950, 8657)]",9.85,42
278,778,F,HHH,"[(7940, 9621), (2524, 8300), (7237, 5819), (9235, 7365), (4247, 7304), (2728, 7291)]",212.53,48
279,118,D,EEE,"[(9772, 6793), (3692, 6158), (9970, 7759), (9615, 6689), (6641, 7842), (4693, 9255)]",80.26,10
280,329,G,OOO,"[(4397, 9244), (5777, 8412), (7474, 9986), (7038, 9976), (4229, 8988), (4537, 6085), (1603, 5570), (7878, 7588)]",774.91,33
281,924,Y,XXX,"[(5464, 9805), (6869, 9782), (4065, 7413)]",9.86,13
282,225,Z,VVV,"[(7094, 5883), (7848, 9215), (3387, 6117), (9825, 5402), (4895, 5731)]",80.98,12
283,372,W,WWW,"[(8055, 5991)]",428.93,34
284,522,Y,ZZZ,"[(2935, 5164), (9830, 5134), (6184, 7862)]",69.24,20
285,212,I,GGG,"[(4099, 7113), (7334, 8375), (6142, 7437)]",11.37,21
286,254,O,RRR,"[(2728, 9110), (1279, 8872), (3972, 7668), (1482, 6893), (5842, 7006)]",4.16,44
287,799,J,CCC,"[(7651, 9327)]",878.16,16
288,166,Q,GGG,"[(7347, 7819), (1464, 7832), (2324, 5534), (4421, 7393), (4693, 9973), (8978, 6978)]",3928.27,48
289,486,Z,BBB,"[(5492, 7446), (2183, 5071), (4716, 6081), (5256, 5275), (7992, 9400), (1623, 5658), (9988, 8245)]",8.5,15
290,301,P,SSS,"[(3377, 7869)]",8067.95,41
291,241,E,LLL,"[(3826, 7710), (8146, 9585), (6591, 5622), (9387, 7698), (5053, 5741), (6881, 8849), (8349, 5164), (1505, 7259), (6660, 8411)]",9457.54,24
292,555,R,UUU,"[(3832, 6234), (1417, 7812), (7486, 5996), (8344, 8545), (2798, 6014), (1564, 7844)]",10.49,5
293,487,K,WWW,"[(4607, 9794)]",765.92,12
294,100,J,RRR,"[(4876, 7365)]",5.51,23
295,319,Q,AAA,"[(9224, 7066), (3044, 8749)]",15.51,11
296,741,I,FFF,"[(8862, 6682), (3539, 5010), (3873, 7546), (3896, 8397), (2252, 9440), (2077, 8341), (6641, 7485), (4421, 5128), (6607, 5872), (4866, 8030)]",4532.92,19
297,305,K,MMM,"[(4698, 5616)]",70.93,23
298,588,I,YYY,"[(9313, 5422)]",8263.78,19
299,945,O,AAA,"[(3990, 8363), (4087, 8431), (9825, 6455), (4027, 7477), (5071, 5966)]",3837.72,16
300,379,W,OOO,"[(7196, 6390), (1716, 6449), (1754, 8772), (2091, 8688), (4697, 5503), (2294, 9556), (8175, 5812), (4237, 7316)]",223.68,21
301,757,A,RRR,"[(4286, 8766)]",120.96,17
302,573,T,ZZZ,"[(4182, 7631), (6960, 9258), (8962, 9852), (5472, 7464), (5653, 6082), (6206, 6548), (5236, 7881)]",424.65,46
303,511,Y,TTT,"[(6722, 6324), (2356, 8781), (1754, 9278), (3427, 7099), (4792, 9244), (6173, 9598), (4817, 6441)]",673.5,32
304,737,B,KKK,"[(1370, 8373), (6124, 5285), (2116, 7679), (9023, 7789), (9247, 6919), (4782, 7279)]",335.49,23
305,536,Y,YYY,"[(4218, 7910), (1784, 8858), (8154, 7649), (2729, 9733), (7334, 7469), (9292, 9878)]",6.88,12
306,416,F,LLL,"[(6541, 8513), (8484, 8924), (6205, 6445), (1817, 7134)]",299.45,11
307,517,A,KKK,"[(8399, 9500), (4622, 5710), (7780, 9058), (7209, 6476), (6096, 7735)]",8.69,50
308,196,N,TTT,"[(7461, 9185), (3661, 8712), (5013, 6864)]",9.47,49
309,624,K,EEE,"[(5498, 7541), (4415, 7045), (8949, 7747), (9610, 6622), (1125, 9115), (9729, 6205)]",94.21,29
310,140,E,VVV,"[(2881, 5098), (9753, 9394), (6034, 7862), (7840, 6594), (8344, 9817), (4411, 8909), (4249, 6620), (5754, 7876), (2091, 7653), (6100, 5642)]",43.98,46
311,285,A,VVV,"[(7794, 8996), (3638, 7739), (9115, 5810), (4390, 8742), (3853, 6538), (2894, 5539), (2670, 8282), (7466, 9986), (7982, 7486), (4927, 9122)]",618.63,32
312,650,E,EEE,"[(2033, 5603), (6326, 8856), (2644, 9285), (2155, 8720), (5395, 5155), (2231, 5736)]",4554.82,12
313,564,N,UUU,"[(5498, 6726), (6586, 6134), (3206, 7517), (2619, 8026), (7026, 6802), (4027, 7631), (2891, 9128), (3456, 9876), (8117, 6925), (3855, 9630)]",4.51,33
314,717,H,NNN,"[(1123, 6633), (8183, 7475), (7016, 8935), (7352, 6744), (4657, 9421), (8359, 5278), (3452, 8562), (3412, 9310), (4232, 6428), (1034, 7792)]",8975.13,32
315,250,P,XXX,"[(2822, 7889), (1245, 5069), (6660, 7413)]",8.35,40
316,259,N,XXX,"[(8389, 5166), (1949, 5577), (4234, 7697), (4280, 6782), (9241, 7410), (6544, 7432), (8399, 5685)]",4619.58,5
317,867,G,DDD,"[(1427, 5485), (3766, 5453), (2152, 9908), (4657, 9921), (8558, 5819)]",5582.43,15
318,984,G,KKK,"[(2630, 5555), (5294, 5109), (7940, 8887), (1992, 7049), (1123, 8880), (3735, 6991), (5540, 7816)]",256.94,46
319,217,M,ZZZ,"[(3825, 9761), (6881, 7086)]",440.67,18
320,617,E,HHH,"[(7878, 7025), (4095, 7877)]",9.47,31
321,274,Z,DDD,"[(6770, 5049), (6958, 5966)]",3.17,26
322,743,O,OOO,"[(4695, 5635), (9996, 7714), (9888, 7199), (6363, 9866)]",54.85,24
323,571,K,ZZZ,"[(6485, 8987), (1125, 7755), (2816, 7512)]",1.96,38
324,698,S,PPP,"[(5169, 5548), (4249, 6755)]",64.55,45
325,185,P,EEE,"[(9830, 6152), (5286, 8692), (2991, 8433), (7309, 9724)]",136.91,38
326,182,R,KKK,"[(4065, 5481), (2066, 7613), (8114, 5933), (1817, 7548)]",1188.74,33
327,381,G,LLL,"[(7038, 9000)]",6.18,25
328,137,R,MMM,"[(7567, 7156), (4571, 6940), (5170, 6487), (4604, 9661)]",306.72,48
329,807,K,QQQ,"[(1169, 9383), (1969, 9781), (8399, 6738), (1064, 8408), (7780, 7269), (9515, 8481)]",4443.93,22
330,339,K,DDD,"[(8050, 7873), (1342, 7986), (8836, 5292), (9215, 6925)]",57.28,39
331,707,I,VVV,"[(3046, 6431), (3856, 8230), (5456, 9974), (6675, 8200), (8117, 6953)]",4.62,6
332,143,K,GGG,"[(7839, 7263), (5163, 6645), (4895, 7655), (9988, 9448), (4728, 9711), (1141, 8820), (3630, 8807), (8862, 8303), (4785, 6680)]",9.58,15
333,256,F,WWW,"[(1141, 7815), (3401, 8286)]",1768.47,19
334,421,Y,NNN,"[(6100, 9761), (8620, 8924), (2891, 6126), (8950, 5050), (2878, 6784), (6928, 6871)]",8939.89,22
335,146,A,OOO,"[(1427, 7036)]",6.28,34
336,384,V,WWW,"[(3553, 6696), (6541, 5068), (2930, 6732), (8732, 5988), (9272, 8940), (5127, 8058)]",6.63,48
337,991,V,NNN,"[(5236, 5022), (7567, 6841), (9233, 5217), (7685, 9375), (9582, 9930), (3176, 6791)]",8.91,46
338,308,F,UUU,"[(2091, 6543), (6915, 6834), (4045, 5777), (1810, 9168), (9942, 6710), (8299, 6278)]",37.18,50
339,456,S,XXX,"[(7103, 9095), (5326, 8172), (3865, 9543), (2231, 5714), (3106, 6399), (3882, 6261), (4537, 9579), (1249, 5172), (9304, 9482), (4501, 6941)]",8.38,41
340,414,X,GGG,"[(4571, 6200), (7780, 9910), (6142, 6996)]",6867.28,47
341,151,R,ZZZ,"[(9235, 7480), (2266, 9787), (2708, 9791), (4247, 7664), (4027, 7947), (4823, 7525), (9515, 9104), (3350, 6419), (7210, 8811)]",496.58,27
342,772,M,MMM,"[(9596, 5846), (9444, 7264), (4357, 9957), (6161, 7631), (3882, 9567), (5127, 7349), (9167, 9345), (8456, 7009)]",8820.19,30
343,299,Z,GGG,"[(5919, 9566), (7160, 5616), (6889, 7544), (5820, 9503), (9451, 7393), (7845, 8679), (9224, 6628), (8484, 5499), (2666, 6477)]",77.32,47
344,673,I,YYY,"[(3456, 7478), (3261, 9184), (4963, 7247)]",972.14,42
345,747,O,CCC,"[(2294, 6979), (9759, 8486), (6390, 9766), (4045, 7461), (7611, 5788), (2855, 5523), (4939, 7187), (7525, 6028), (3609, 9239)]",5.52,12
346,322,G,VVV,"[(9733, 7466), (4792, 8370), (4400, 6151), (1575, 6386), (9941, 5599), (6833, 8502), (5381, 6129)]",9.34,37
347,272,D,OOO,"[(3493, 8854), (1721, 7743)]",4056.92,40
348,966,V,RRR,"[(2882, 8490), (7117, 8605), (8671, 8095)]",5.29,48
349,168,H,EEE,"[(6544, 8009), (8064, 6970), (2524, 8893), (4604, 6656), (7070, 9188), (4047, 8497), (4293, 5553), (8365, 6637)]",5771.31,21
350,345,L,LLL,"[(8748, 9037), (7794, 9978), (6840, 9132), (2441, 7184), (7965, 8994), (1065, 6861), (5472, 7902), (2141, 6078)]",2735.2,17
351,410,R,FFF,"[(7548, 6488), (4232, 6869), (6277, 8949), (5690, 7171), (9721, 8745), (9565, 6757), (3000, 9724), (5761, 5777), (4411, 8110)]",54.12,27
352,932,D,VVV,"[(2797, 6465), (2238, 5232), (2091, 6462), (6205, 6058), (8187, 5805), (9924, 7667), (9563, 6192)]",31.68,27
353,697,K,AAA,"[(5127, 5334), (8765, 5141), (8299, 6976), (1721, 9320), (2441, 8305), (3259, 6135)]",2.5,40
354,649,R,GGG,"[(3661, 5872)]",640.36,10
355,473,M,PPP,"[(1464, 5999), (8522, 6774), (2238, 7575), (9473, 8617), (2737, 6890), (4415, 9680), (7016, 8880), (6980, 7280), (9515, 8506), (7848, 9689)]",86.33,40
356,209,R,UUU,"[(7377, 8962), (5094, 8471), (2822, 5759), (5904, 9492), (4319, 9852), (4634, 6639), (4730, 7548), (2730, 5573), (4967, 8528), (5241, 8171)]",380.84,32
357,213,Y,OOO,"[(8599, 5412), (9115, 9013), (7123, 5251), (4428, 7009), (7158, 8832), (2125, 6352), (2730, 7459), (4047, 5515), (1034, 9922), (3094, 6733)]",1.98,10
358,973,K,CCC,"[(3365, 8518), (1045, 6480)]",7291.2,30
359,560,H,SSS,"[(2728, 6142), (4044, 9305), (5970, 5243), (7614, 5371), (6034, 5631), (1045, 9988), (1328, 5567), (8593, 8756)]",479.91,11
360,869,E,LLL,"[(3856, 9510)]",891.63,40
361,614,H,PPP,"[(2708, 8181), (4255, 7469)]",727.77,34
362,554,S,FFF,"[(7971, 5021), (3871, 8693), (5690, 9056), (2815, 6483), (4032, 5667), (2843, 7133), (7240, 6783), (3468, 5039)]",2.67,18
363,489,K,JJJ,"[(8218, 6494), (5521, 5400), (3176, 5727), (4054, 8447), (7326, 5155), (4213, 7392), (2252, 8334), (2683, 6129), (9369, 9774), (9759, 9890)]",361.47,14
364,739,I,XXX,"[(1034, 5547), (9957, 6802), (8717, 5150), (4652, 6668), (9941, 6326), (1429, 9084)]",519.3,16
365,192,E,EEE,"[(6857, 6170), (8563, 9440), (1443, 9730), (7334, 8145), (2033, 9424), (4785, 6917), (1832, 5196)]",52.25,7
366,746,K,YYY,"[(5854, 9999), (5795, 6720), (1164, 5047), (9506, 9174), (6818, 7953)]",8102.29,15
367,706,J,TTT,"[(7794, 8939), (1152, 8134), (6016, 8640), (2614, 5500), (6161, 5028), (6626, 8918), (3227, 7155), (5241, 9630), (4607, 5481), (7196, 9095)]",800.24,26
368,215,H,CCC,"[(4093, 5763), (4247, 5991), (5241, 8048), (1034, 9613), (4204, 8757), (8563, 5393), (1603, 7386), (6764, 5553)]",3.38,43
369,251,M,KKK,"[(6406, 9056), (9424, 9223), (6724, 9529), (1603, 9903), (9084, 7388)]",7.69,5
370,102,S,III,"[(3412, 9951), (6353, 7933), (2125, 8332), (7763, 6118), (6142, 7701), (2843, 7221), (4571, 7260)]",9.77,15
371,236,I,CCC,"[(4693, 9191), (7950, 8514)]",6306.35,28
372,708,O,PPP,"[(6229, 6247), (5977, 8619), (4650, 9347), (9168, 5978), (1328, 6914), (7660, 8857), (4094, 5623), (5004, 6965)]",43.24,49
373,748,E,BBB,"[(7352, 7286), (2454, 9941), (5985, 7525), (3514, 5322), (4730, 9891), (7763, 8641), (8671, 9486), (3852, 8886), (5030, 7214)]",8.37,10
374,195,W,MMM,"[(6297, 8050), (6641, 6135), (4956, 5234), (4186, 8264)]",132.72,40
375,533,L,GGG,"[(3773, 7829), (7033, 8248), (5158, 6102), (1169, 6049)]",1968.13,48
376,441,B,SSS,"[(5143, 7695), (1704, 6884), (8354, 9074), (2231, 8704), (7237, 8741), (4014, 6936)]",79.22,25
377,559,J,VVV,"[(6804, 7259), (6052, 9162), (4698, 7933), (5418, 6122)]",1783.64,22
378,781,Z,ZZZ,"[(1141, 5570)]",9851.85,6
379,846,M,PPP,"[(3094, 7792), (7940, 9297), (2728, 7633), (6607, 8066), (9509, 9631), (7922, 7728)]",692.2,27
380,690,V,RRR,"[(1938, 7255), (2647, 6575), (1442, 8927), (5256, 7256), (6420, 5275), (2805, 7294), (4678, 6630)]",2.38,35
381,104,E,WWW,"[(4361, 7738), (9510, 9508), (8235, 6951), (2843, 7475)]",9.9,33
382,125,Q,WWW,"[(3640, 5970), (3852, 6532), (3138, 7553), (4213, 8283), (4658, 7541), (8949, 5108), (9042, 6487), (2638, 8525)]",23.8,6
383,678,E,DDD,"[(9582, 6090), (4834, 8769), (4792, 6332), (2299, 6786)]",605.79,29
384,224,R,DDD,"[(9510, 8690), (6889, 6818), (9509, 6401), (5498, 7291), (5094, 6087), (6063, 7799), (8183, 8700), (2764, 5684), (2798, 9433)]",5648.33,23
385,885,P,SSS,"[(2125, 9750), (7794, 5418), (2805, 7269), (6110, 7212), (8732, 6695), (4730, 9470), (1544, 8409), (2454, 8532), (9613, 9820), (4698, 7364)]",72.83,13
386,681,E,VVV,"[(8836, 9412), (8717, 8859), (5932, 7018), (4895, 7807)]",8.91,9
387,674,D,NNN,"[(9190, 7629), (1085, 9089), (2930, 5668), (5395, 8532), (8094, 5389), (2155, 5500)]",9.4,36
388,265,G,UUU,"[(4210, 5930)]",87.69,7
389,468,I,PPP,"[(8096, 5755), (2252, 7988), (9023, 9372)]",172.69,10
390,662,P,SSS,"[(1205, 6558), (7878, 5721), (5819, 6374), (1784, 8611), (8370, 7595), (7145, 9186), (7196, 6732), (9596, 8061)]",5.94,19
391,310,X,DDD,"[(1557, 5991), (7709, 9712), (5294, 6897)]",4.75,18
392,193,O,DDD,"[(9975, 8493), (9949, 6754)]",3.43,46
393,320,Y,OOO,"[(6894, 7905), (9596, 9771), (6390, 8197), (7400, 6193), (4099, 5930), (7103, 7281), (1174, 9401), (1810, 7335), (6100, 5190)]",8645.75,47
394,226,G,LLL,"[(7571, 5378), (7550, 7299), (9300, 6180), (3267, 9154), (3106, 6806), (9615, 8752), (1969, 7979)]",781.49,25
395,593,E,BBB,"[(1538, 5935), (4816, 5101), (4371, 9508), (5742, 8674), (8862, 5888), (8671, 8352), (8332, 6940), (3176, 9866), (6536, 5462)]",1726.36,29
396,947,U,GGG,"[(2161, 6622), (5761, 8015), (6314, 7850), (1526, 6294), (7093, 7803), (6362, 5597), (4394, 6964)]",20.91,6
397,155,Q,CCC,"[(5315, 5554), (5509, 6178), (6898, 5890), (4420, 9989), (2727, 9153), (4817, 5484), (5297, 6437), (5294, 6201), (2244, 5786), (4041, 7235)]",1704.76,44
398,438,M,VVV,"[(5690, 8796), (5498, 9943), (2015, 7966), (9471, 9433)]",8.87,12
399,891,N,HHH,"[(9233, 8850), (4204, 9660), (7064, 7989), (6109, 8431), (9313, 9617), (9753, 7305), (2804, 9483), (7158, 6924), (5294, 5273)]",281.39,19
400,727,P,FFF,"[(5340, 7488), (2252, 6645), (6165, 9220), (3118, 7096), (6405, 6265), (1510, 8892), (3998, 5954), (6283, 9807)]",6.63,25
401,850,X,OOO,"[(1064, 9035), (5886, 5037)]",25.61,46
402,524,F,QQQ,"[(5802, 9495), (7158, 5554), (5596, 7449), (1576, 6003), (1716, 7022)]",2631.91,28
403,884,B,CCC,"[(5051, 7352), (7038, 6262), (8035, 9507), (1125, 9061), (9625, 7277), (4415, 8454), (9077, 5800), (5464, 9272), (2936, 8558)]",5.61,18
404,156,H,VVV,"[(3138, 5554), (9759, 6449), (2553, 8001), (8354, 5895), (3825, 6325), (2969, 7660), (9964, 5890), (9241, 6164), (8758, 9514), (4744, 7610)]",943.29,31
405,632,W,XXX,"[(5030, 7665), (6161, 9268), (6299, 9576), (6541, 5122), (8522, 9599), (9565, 8281), (5089, 8316)]",22.2,32
406,449,E,YYY,"[(8848, 7804), (1810, 7277), (7185, 9844), (5616, 8849), (4208, 6262), (5966, 6099)]",428.6,36
407,581,N,YYY,"[(8748, 9393), (7339, 8000), (2329, 5337), (6980, 9679), (1756, 9441), (4428, 7163)]",43.35,45
408,852,U,GGG,"[(9133, 9134), (3756, 9544), (4045, 7961), (4065, 5703), (2991, 9505), (2728, 8787), (5819, 6564)]",9391.57,50
409,446,W,LLL,"[(8950, 5410), (1632, 9934), (5351, 8205), (7498, 5868), (9272, 7102), (6362, 9558), (4876, 8176), (9184, 5549), (7982, 9496), (7688, 7444)]",7155.97,40
410,855,X,VVV,"[(4204, 6790), (7118, 8146), (9911, 7572), (7185, 9376)]",330.56,23
411,112,S,III,"[(1992, 7630), (1846, 6449), (1949, 5537), (6928, 9438), (4182, 5391), (2638, 5866), (2729, 5467), (4876, 6654), (6840, 9163)]",7645.5,50
412,944,X,XXX,"[(6141, 9408), (4730, 9228), (6787, 8442), (7070, 8497), (4400, 5578), (7721, 5555)]",3.41,50
413,629,Y,EEE,"[(4014, 6496), (6787, 6825), (6292, 5367), (9313, 8221), (4701, 8128), (9399, 9505), (6877, 9884), (5116, 8781), (6045, 6909)]",98.71,7
414,950,D,DDD,"[(3855, 8765), (3661, 9813), (5418, 8947), (7486, 6818), (1245, 9534), (3406, 7090)]",170.53,25
415,518,A,MMM,"[(4197, 5420), (7618, 8305)]",115.49,45
416,918,C,PPP,"[(6363, 9334), (9174, 6505), (5812, 5603), (7709, 7294), (6877, 5412)]",848.64,6
417,942,D,PPP,"[(4499, 6333), (2266, 5756), (1417, 6732), (5717, 9819), (5326, 8570), (8337, 9785), (3401, 9791), (4361, 9298), (9615, 9360), (4087, 6245)]",8.68,37
418,385,S,BBB,"[(6607, 8540), (9376, 5008)]",1.36,25
419,808,F,AAA,"[(2091, 7838), (4649, 6461)]",83.3,40
420,279,L,FFF,"[(6052, 6506), (9936, 9133), (1111, 7959), (3043, 6245), (7663, 9630), (7033, 7509), (9426, 7454), (4127, 6408)]",2.9,24
421,715,X,AAA,"[(1835, 8663), (1974, 7037), (5802, 6273), (6482, 6882), (6200, 5926), (6184, 7128)]",46.58,27
422,636,Y,GGG,"[(2116, 8879), (7339, 9367), (6895, 5509), (1152, 9524), (5608, 7290), (9304, 5844), (1933, 7252), (4499, 7228), (4094, 6395)]",839.65,15
423,797,H,YYY,"[(3075, 7350), (7404, 7889), (7045, 5271), (6326, 7811)]",831.65,10
424,738,S,III,"[(5094, 6636), (9408, 7708), (3853, 5141), (3573, 5163), (3412, 7576), (9975, 6963), (1756, 5805), (5424, 6412), (1427, 6502)]",8899.43,25
425,938,S,ZZZ,"[(3853, 5201), (5004, 9108), (2085, 7522), (1817, 6855), (3640, 7787), (2356, 5246), (1111, 7674)]",2.68,31
426,360,W,SSS,"[(8400, 8125), (3525, 7431), (7926, 7069), (1469, 9365), (9423, 7866)]",965.9,7
