,index,sourceNodeName,targetNodeName,totalCost,isDirect,costs,nodeNames
109,611,Supplier 48580,Customer 66152,570.0,False,"[0.0, 100.0, 170.0, 270.0, 370.0, 470.0, 570.0]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Srintship 4524', 'Retailer 11854', 'Rcextship 5916', 'Customer 66152']"
110,643,Supplier 48580,Customer 18213,575.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 380.0, 375.0, 475.0, 575.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10207', 'Supplier 68814', 'Scextship 4273', 'Customer 18213']"
111,652,Supplier 48580,Supplier 86815,578.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 466.5, 537.5, 578.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Internaltransactions 4327', 'Supplier 35841', 'Ssintship 6224', 'Supplier 86815']"
112,677,Supplier 48580,Supplier 54921,583.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 389.0, 413.0, 513.0, 583.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10422', 'Supplier 27057', 'Internaltransactions 8356', 'Supplier 54921']"
113,700,Supplier 48580,Customer 83792,600.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 540.0, 570.0, 600.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Internaltransactions 5939', 'Supplier 55787', 'Scextship 1422', 'Customer 83792']"
114,830,Supplier 48580,Retailer 28960,635.5,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 439.25, 493.5, 564.5, 635.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10408', 'Supplier 24451', 'Ssintship 10072', 'Supplier 76443', 'Srintship 8929', 'Retailer 28960']"
115,842,Supplier 48580,Supplier 71597,636.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 466.5, 566.5, 636.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Ssintship 10397', 'Supplier 46894', 'Ssintship 10458', 'Supplier 71597']"
116,925,Supplier 48580,Supplier 75444,641.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 420.5, 471.0, 571.0, 641.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10156', 'Supplier 14125', 'Internaltransactions 4789', 'Supplier 75444']"
117,926,Supplier 48580,Supplier 58976,641.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 466.5, 566.5, 641.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Internaltransactions 4327', 'Supplier 35841', 'Internaltransactions 6472', 'Supplier 58976']"
118,973,Supplier 48580,Supplier 68357,646.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 420.5, 471.0, 571.0, 646.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10156', 'Supplier 14125', 'Ssintship 3000', 'Supplier 68357']"
119,975,Supplier 48580,Supplier 70050,651.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 466.5, 566.5, 651.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Internaltransactions 4327', 'Supplier 35841', 'Internaltransactions 7076', 'Supplier 70050']"
120,997,Supplier 48580,Supplier 74318,660.0,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 537.5, 606.25, 660.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Internaltransactions 8228', 'Supplier 70443', 'Ssintship 2035', 'Supplier 74318']"
121,999,Supplier 48580,Supplier 36985,661.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 420.5, 471.0, 571.0, 661.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10156', 'Supplier 14125', 'Ssintship 10090', 'Supplier 36985']"
122,1000,Supplier 48580,Supplier 36417,661.5,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 608.25, 661.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Ssintship 10200', 'Supplier 36417']"
123,1010,Supplier 48580,Customer 18779,666.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 466.5, 566.5, 666.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Internaltransactions 4327', 'Supplier 35841', 'Externaltransactions 6209', 'Customer 18779']"
124,1040,Supplier 48580,Customer 87421,681.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 481.5, 581.5, 681.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Ssintship 10152', 'Supplier 54148', 'Externaltransactions 3381', 'Customer 87421']"
125,1045,Supplier 48580,Customer 90589,681.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 481.5, 581.5, 681.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Ssintship 10040', 'Supplier 82144', 'Externaltransactions 4703', 'Customer 90589']"
126,1046,Supplier 48580,Customer 42959,681.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 481.5, 581.5, 681.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Ssintship 10040', 'Supplier 82144', 'Scextship 1431', 'Customer 42959']"
127,1068,Supplier 48580,Supplier 57109,688.5,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 436.75, 503.5, 603.5, 688.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 6524', 'Supplier 96293', 'Ssintship 9997', 'Supplier 21166', 'Internaltransactions 3581', 'Supplier 57109']"
128,1069,Supplier 48580,Supplier 35266,689.5,False,"[0.0, 100.0, 170.0, 267.25, 334.5, 434.5, 519.5, 619.5, 689.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10349', 'Supplier 72315', 'Ssintship 10170', 'Supplier 26533', 'Internaltransactions 2545', 'Supplier 35266']"
129,1070,Supplier 48580,Supplier 52160,691.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 621.5, 691.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10218', 'Supplier 90942', 'Ssintship 7281', 'Supplier 52160']"
130,1071,Supplier 48580,Supplier 78265,692.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 522.5, 622.5, 692.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10350', 'Supplier 21232', 'Internaltransactions 9683', 'Supplier 78265']"
131,1072,Supplier 48580,Customer 59444,693.5,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 439.25, 493.5, 593.5, 693.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10408', 'Supplier 24451', 'Ssintship 10072', 'Supplier 76443', 'Scextship 4781', 'Customer 59444']"
132,1078,Supplier 48580,Customer 91447,693.5,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 439.25, 493.5, 593.5, 693.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10408', 'Supplier 24451', 'Ssintship 10072', 'Supplier 76443', 'Scextship 2301', 'Customer 91447']"
133,1082,Supplier 48580,Customer 16956,694.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 380.0, 375.0, 434.5, 494.0, 594.0, 694.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10207', 'Supplier 68814', 'Srintship 3521', 'Retailer 31857', 'Rcextship 5965', 'Customer 16956']"
134,1085,Supplier 48580,Supplier 68615,695.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 525.0, 625.0, 695.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10434', 'Supplier 13920', 'Internaltransactions 5290', 'Supplier 68615']"
135,1087,Supplier 48580,Supplier 34967,697.0,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 616.75, 697.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10218', 'Supplier 90942', 'Ssintship 10417', 'Supplier 34967']"
136,1094,Supplier 48580,Supplier 68240,700.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 530.0, 630.0, 700.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 6798', 'Supplier 10731', 'Internaltransactions 5651', 'Supplier 13362', 'Ssintship 10210', 'Supplier 68240']"
137,1104,Supplier 48580,Retailer 82777,703.5,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 436.75, 503.5, 603.5, 703.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 6524', 'Supplier 96293', 'Ssintship 9997', 'Supplier 21166', 'Srintship 9456', 'Retailer 82777']"
138,1114,Supplier 48580,Customer 80020,704.5,False,"[0.0, 100.0, 170.0, 267.25, 334.5, 434.5, 504.5, 604.5, 704.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10349', 'Supplier 72315', 'Ssintship 4496', 'Supplier 77743', 'Scextship 8183', 'Customer 80020']"
139,1133,Supplier 48580,Supplier 23640,715.0,False,"[0.0, 100.0, 170.0, 270.0, 355.0, 455.0, 545.0, 645.0, 715.0]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10317', 'Supplier 52082', 'Internaltransactions 1609', 'Supplier 48238', 'Internaltransactions 1595', 'Supplier 23640']"
140,1134,Supplier 48580,Supplier 28873,715.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 715.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Internaltransactions 4735', 'Supplier 28873']"
141,1142,Supplier 48580,Customer 39892,719.5,False,"[0.0, 100.0, 170.0, 267.25, 334.5, 434.5, 519.5, 619.5, 719.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10349', 'Supplier 72315', 'Ssintship 10170', 'Supplier 26533', 'Scextship 7708', 'Customer 39892']"
142,1146,Supplier 48580,Customer 55905,719.5,False,"[0.0, 100.0, 170.0, 267.25, 334.5, 434.5, 519.5, 619.5, 719.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10349', 'Supplier 72315', 'Ssintship 10170', 'Supplier 26533', 'Externaltransactions 1030', 'Customer 55905']"
143,1149,Supplier 48580,Customer 32489,719.5,False,"[0.0, 100.0, 170.0, 267.25, 334.5, 434.5, 519.5, 619.5, 719.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10349', 'Supplier 72315', 'Ssintship 10170', 'Supplier 26533', 'Externaltransactions 5374', 'Customer 32489']"
144,1155,Supplier 48580,Retailer 94027,721.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 621.5, 721.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10467', 'Supplier 15367', 'Srintship 4556', 'Retailer 94027']"
145,1175,Supplier 48580,Retailer 22049,721.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 621.5, 721.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10467', 'Supplier 15367', 'Srintship 1310', 'Retailer 22049']"
146,1176,Supplier 48580,Customer 47008,721.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 621.5, 721.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10218', 'Supplier 90942', 'Externaltransactions 7255', 'Customer 47008']"
147,1177,Supplier 48580,Retailer 82830,721.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 621.5, 721.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10218', 'Supplier 90942', 'Srintship 1480', 'Retailer 82830']"
148,1179,Supplier 48580,Customer 18451,722.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 522.5, 622.5, 722.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10350', 'Supplier 21232', 'Scextship 3670', 'Customer 18451']"
149,1181,Supplier 48580,Customer 28691,722.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 522.5, 622.5, 722.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10350', 'Supplier 21232', 'Externaltransactions 7943', 'Customer 28691']"
150,1186,Supplier 48580,Customer 78934,722.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 522.5, 622.5, 722.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10350', 'Supplier 21232', 'Scextship 6083', 'Customer 78934']"
151,1187,Supplier 48580,Customer 81344,722.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 522.5, 622.5, 722.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10350', 'Supplier 21232', 'Scextship 7366', 'Customer 81344']"
152,1189,Supplier 48580,Customer 53519,722.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 522.5, 622.5, 722.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10350', 'Supplier 21232', 'Externaltransactions 6055', 'Customer 53519']"
153,1191,Supplier 48580,Retailer 65811,722.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 522.5, 622.5, 722.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10350', 'Supplier 21232', 'Srintship 3992', 'Retailer 65811']"
154,1198,Supplier 48580,Customer 41538,725.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 525.0, 625.0, 725.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10434', 'Supplier 13920', 'Externaltransactions 8429', 'Customer 41538']"
155,1221,Supplier 48580,Customer 48071,725.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 525.0, 625.0, 725.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10434', 'Supplier 13920', 'Externaltransactions 6663', 'Customer 48071']"
156,1223,Supplier 48580,Customer 95167,725.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 525.0, 625.0, 725.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10222', 'Supplier 87916', 'Externaltransactions 1733', 'Customer 95167']"
157,1224,Supplier 48580,Customer 70649,725.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 525.0, 625.0, 725.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10282', 'Supplier 11186', 'Ssintship 10291', 'Supplier 46204', 'Scextship 3429', 'Customer 70649']"
158,1226,Supplier 48580,Retailer 22940,725.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 525.0, 625.0, 725.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10434', 'Supplier 13920', 'Srintship 7103', 'Retailer 22940']"
159,1227,Supplier 48580,Customer 15307,725.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 525.0, 625.0, 725.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10434', 'Supplier 13920', 'Scextship 3246', 'Customer 15307']"
160,1233,Supplier 48580,Retailer 14965,730.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 530.0, 630.0, 730.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 6798', 'Supplier 10731', 'Internaltransactions 5651', 'Supplier 13362', 'Srintship 1441', 'Retailer 14965']"
161,1237,Supplier 48580,Retailer 62821,730.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 530.0, 630.0, 730.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 6798', 'Supplier 10731', 'Internaltransactions 5651', 'Supplier 13362', 'Srintship 5718', 'Retailer 62821']"
162,1239,Supplier 48580,Supplier 74432,730.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 730.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Ssintship 10008', 'Supplier 74432']"
163,1249,Supplier 48580,Customer 58600,735.0,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 450.75, 535.0, 635.0, 735.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10111', 'Supplier 30692', 'Scextship 2379', 'Customer 58600']"
164,1250,Supplier 48580,Retailer 67361,735.0,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 450.75, 535.0, 635.0, 735.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10111', 'Supplier 30692', 'Srintship 2907', 'Retailer 67361']"
165,1252,Supplier 48580,Customer 98678,735.0,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 450.75, 535.0, 635.0, 735.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10111', 'Supplier 30692', 'Externaltransactions 9156', 'Customer 98678']"
166,1261,Supplier 48580,Customer 50014,736.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 536.5, 636.5, 736.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10164', 'Supplier 43284', 'Externaltransactions 6970', 'Customer 50014']"
167,1287,Supplier 48580,Customer 41344,737.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 537.5, 637.5, 737.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Internaltransactions 8228', 'Supplier 70443', 'Externaltransactions 8650', 'Customer 41344']"
168,1295,Supplier 48580,Customer 79381,737.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 537.5, 637.5, 737.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10064', 'Supplier 99762', 'Scextship 6220', 'Customer 79381']"
169,1298,Supplier 48580,Customer 15724,737.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 537.5, 637.5, 737.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10064', 'Supplier 99762', 'Scextship 1456', 'Customer 15724']"
170,1311,Supplier 48580,Retailer 76059,740.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10339', 'Supplier 55441', 'Ssintship 10463', 'Supplier 30864', 'Srintship 4066', 'Retailer 76059']"
171,1314,Supplier 48580,Customer 60867,740.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10339', 'Supplier 55441', 'Ssintship 10307', 'Supplier 48467', 'Externaltransactions 6574', 'Customer 60867']"
172,1319,Supplier 48580,Customer 14259,740.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10339', 'Supplier 55441', 'Ssintship 10307', 'Supplier 48467', 'Externaltransactions 7454', 'Customer 14259']"
173,1322,Supplier 48580,Retailer 62920,740.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10339', 'Supplier 55441', 'Ssintship 10463', 'Supplier 30864', 'Srintship 8649', 'Retailer 62920']"
174,1325,Supplier 48580,Customer 95549,740.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10339', 'Supplier 55441', 'Ssintship 10463', 'Supplier 30864', 'Externaltransactions 1532', 'Customer 95549']"
175,1327,Supplier 48580,Customer 20571,740.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 6524', 'Supplier 96293', 'Ssintship 10354', 'Supplier 29277', 'Scextship 5269', 'Customer 20571']"
176,1334,Supplier 48580,Customer 48068,740.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 6524', 'Supplier 96293', 'Ssintship 10354', 'Supplier 29277', 'Externaltransactions 5702', 'Customer 48068']"
177,1341,Supplier 48580,Customer 85709,740.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 7072', 'Supplier 43691', 'Externaltransactions 2285', 'Customer 85709']"
178,1350,Supplier 48580,Customer 69145,740.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Internaltransactions 5939', 'Supplier 55787', 'Scextship 9033', 'Customer 69145']"
179,1357,Supplier 48580,Retailer 78981,740.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 540.0, 640.0, 740.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Internaltransactions 5939', 'Supplier 55787', 'Srintship 1058', 'Retailer 78981']"
180,1382,Supplier 48580,Customer 95571,741.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 541.5, 641.5, 741.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10286', 'Supplier 90236', 'Externaltransactions 8367', 'Customer 95571']"
181,1387,Supplier 48580,Customer 60542,741.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 541.5, 641.5, 741.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10286', 'Supplier 90236', 'Externaltransactions 9795', 'Customer 60542']"
182,1392,Supplier 48580,Customer 99404,741.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 541.5, 641.5, 741.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10286', 'Supplier 90236', 'Externaltransactions 7858', 'Customer 99404']"
183,1397,Supplier 48580,Retailer 86308,742.5,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 542.5, 642.5, 742.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Ssintship 10017', 'Supplier 70468', 'Srintship 1388', 'Retailer 86308']"
184,1411,Supplier 48580,Customer 17879,745.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 745.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Internaltransactions 8970', 'Supplier 11790', 'Ssintship 10474', 'Supplier 46070', 'Externaltransactions 9300', 'Customer 17879']"
185,1422,Supplier 48580,Customer 88373,745.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 745.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Internaltransactions 8970', 'Supplier 11790', 'Ssintship 10474', 'Supplier 46070', 'Scextship 1116', 'Customer 88373']"
186,1433,Supplier 48580,Retailer 66663,745.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 745.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Srintship 1451', 'Retailer 66663']"
187,1434,Supplier 48580,Customer 29456,745.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 380.0, 375.0, 475.0, 545.0, 645.0, 745.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10207', 'Supplier 68814', 'Ssintship 4906', 'Supplier 97142', 'Scextship 7218', 'Customer 29456']"
188,1441,Supplier 48580,Customer 81529,745.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 745.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Externaltransactions 6912', 'Customer 81529']"
189,1442,Supplier 48580,Customer 78650,745.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 380.0, 375.0, 475.0, 545.0, 645.0, 745.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10120', 'Supplier 71574', 'Ssintship 10207', 'Supplier 68814', 'Ssintship 4906', 'Supplier 97142', 'Scextship 1876', 'Customer 78650']"
190,1460,Supplier 48580,Customer 14142,755.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 555.0, 655.0, 755.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Internaltransactions 8970', 'Supplier 11790', 'Srintship 2887', 'Retailer 83982', 'Rcextship 8708', 'Customer 14142']"
